date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:22	470402/470402	---M--	200	added ('OK')	image/jpeg	etag:%22df9059f5297d6f25c2db2bc4d3703c08-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s3-image.jpg	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s3-image.jpg	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:22	268102/268102	---M--	200	added ('OK')	image/jpeg	etag:%22e42c5156634e8dc6e9c86743a556bea5-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s3-image-mob.jpg	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s3-image-mob.jpg	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:22	1629/1629	---M--	200	added ('OK')	image/png	etag:%22693822153be891b667fcaef5c46f9cdb-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/vrfy-seal.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/vrfy-seal.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:23	3737/3737	---M--	200	added ('OK')	image/png	etag:%22f301be4f80474bed7acb1b39f7c73976-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/t-prod1.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/t-prod1.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:26	89938/89938	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c5d01adaadebc332025e53ede14624d4-ssl-df%22	https://offer.maasbath.com/maasbath/pillow/en/us/js/jquery-3.5.1.min.js	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/js/jquery-3.5.1.min.js	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:27	97624/97624	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd2534a15b557a563318e236406d41-ssl-df%22	https://offer.maasbath.com/maasbath/pillow/en/us/js/jquery-1.12.4.min.js	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/js/jquery-1.12.4.min.js	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:27	88954/88954	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ee66d67e327bfe6e38b7ab292332ebec-ssl-df%22	https://offer.maasbath.com/maasbath/pillow/en/us/js/slick.js	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/js/slick.js	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:28	29019/29019	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266fb10b492fe7d342adc0d5822cd18be-ssl-df%22	https://offer.maasbath.com/maasbath/pillow/en/us/js/campaign.js	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/js/campaign.js	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:28	961/961	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220f7b92b6da1427e252fd902b3cfb8ad-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/js/black-friday-countdown.js	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/js/black-friday-countdown.js	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:31	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont_1.eot	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont_1.eot	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/font-awesome.min.css)
21:12:31	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%223c437c341174d75b3bf5d2d5a134da0d-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont.woff2	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont.woff2	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/font-awesome.min.css)
21:12:32	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%223277c11e6461ed25cef5e4941ad29245-ssl-df%22	https://offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont.eot	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont.eot	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/font-awesome.min.css)
21:12:33	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22ba421a370eabbc3d43585a770be1e18b-ssl-df%22	https://offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont.woff	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont.woff	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/font-awesome.min.css)
21:12:34	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%2270ff12bbc965c9bb40dc96081062bebe-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont.ttf	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/fonts/fontawesome-webfont.ttf	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/font-awesome.min.css)
21:12:35	26464/26464	---M--	200	added ('OK')	font/woff2	etag:%221b5014d6688c28e784cbb53acf3b8b29-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/fonts/AvenirNextLTPro-Bold.woff2	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/fonts/AvenirNextLTPro-Bold.woff2	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/intcro.css)
21:12:36	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226fbd06ce2be0d05e10b5320f3fe58186-ssl-df%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/fontawesome-webfont.svg	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/fontawesome-webfont.svg	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/font-awesome.min.css)
21:12:37	25988/25988	---M--	200	added ('OK')	font/woff2	etag:%22f3ae5148ad3d6f6f42069237b6fba4c5-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/fonts/AvenirNextLTPro-Regular.woff2	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/fonts/AvenirNextLTPro-Regular.woff2	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/intcro.css)
21:12:37	36780/36780	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225e796c28903ff9ae5b28feaf42354403-ssl-df%22	https://offer.maasbath.com/maasbath/pillow/en/us/fonts/AvenirNextLTPro-Bold.woff	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/fonts/AvenirNextLTPro-Bold.woff	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/intcro.css)
21:12:39	26280/26280	---M--	200	added ('OK')	font/woff2	etag:%22a60de8cb41b2bb045dcc72d46120dad9-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/fonts/AvenirNextLTPro-Demi.woff2	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/fonts/AvenirNextLTPro-Demi.woff2	(from https://offer.maasbath.com/maasbath/pillow/en/us/css/intcro.css)
